region	country	lat	lng
Puerto Colombia/departamento del Atlàntico	Colombia	11.001004	-74.950761
Puerto Escondido	Colombia	9.008341	-76.261398
Puerto Libertador	Colombia	7.8879519999999985	-75.67094399999998
Puerto Libre	Colombia	7.816689999999999	-77.05004
Puerto Parra	Colombia	6.650797	-74.0559339
Puerto Salgar	Colombia	5.467414	-74.652693
Puerto Triunfo	Colombia	5.8807	-74.634036
Purisima	Colombia	9.236872	-75.723394
Rionegro	Colombia	6.144837	-75.375085
Sabanagrande- Atlàntico	Colombia	10.789771	-74.755201
Sabanalarga	Colombia	10.632408999999999	-74.920163
Sabaneta	Colombia	6.1505589999999986	-75.61681999999998
Sahagun	Colombia	8.950643	-75.44600100000002
Samana	Colombia	5.413047	-74.99146390000001
Sampues	Colombia	9.18357	-75.381105
San Andrés de Sotavento	Colombia	9.146743	-75.509017
San Antonio de Palmito	Colombia	9.333659	-75.540823
San Antonio de Prado	Colombia	6.181239	-75.648271
San Antonio de Urabá	Colombia	6.259091099999999	-75.56263990000001
San Bernardo del Viento	Colombia	9.3525858	-75.9535815
San Carlos	Colombia	6.187979	-74.99322699999998
San Cristobal	Colombia	4.5591989	-74.091471
San Francisco	Colombia	4.974252	-74.291386
San Jacinto-Bolívar	Colombia	9.834832	-75.120521
San Jerónimo	Colombia	6.442513	-75.72815899999998
San Jose de Uré	Colombia	7.787444000000002	-75.535839
San Juan Nepomuceno-Bolivar	Colombia	9.95114	-75.083828
San Juan de Uraba	Colombia	8.7624549	-76.526738
San Juan de Urabá	Colombia	8.7624549	-76.526738
San Luis	Colombia	6.042453999999998	-74.995071
San Marcos	Colombia	8.662576999999999	-75.128872
San Pedro	Colombia	3.99411	-76.22711
San Pedro de Urabá	Colombia	8.275843	-76.379729
San Pedro de los Milagros	Colombia	6.463629999999998	-75.54711999999998
San Pelayo	Colombia	8.959441900000002	-75.83691390000001
San Rafael	Colombia	6.293544	-75.028577
San Roque	Colombia	6.485831	-75.019623
San Vicente	Colombia	6.285814999999999	-75.33422
Santa Barbara	Colombia	5.874249	-75.56642099999998
Santa Elena	Colombia	6.210509	-75.498419
Santa Fe de Antioquia	Colombia	6.557179	-75.827129
Santa Rosa de Osos	Colombia	6.6482709999999985	-75.46090099999998
Santiago	Colombia	3.4516467000000004	-76.53198540000001
Santiago de Tolú	Colombia	9.527515	-75.581273
Santo Tomás-Atlántico	Colombia	10.763286	-74.75649899999998
Santuario	Colombia	5.075748	-75.96414399999998
Segovia	Colombia	7.079604	-74.699095
Sincelejo	Colombia	9.3045773	-75.39055669999998
Soacha/Cundinamarca	Colombia	4.5827227	-74.21174649999998
Soledad (Atlántico)	Colombia	10.9170486	-74.799071
Soledad Atlàntico	Colombia	10.9170486	-74.799071
Soledad-Atlantico	Colombia	10.9170486	-74.799071
Sonson	Colombia	5.712002	-75.309798
Sopetran	Colombia	6.501533999999999	-75.743398
Sopó/Cundinamarca	Colombia	4.908732	-73.9410709
Subachoque/Cundinamarca	Colombia	4.929001	-74.172465
Suesca (Cundinamarca)	Colombia	5.103929	-73.798632
Suesca- Cundinamarca	Colombia	5.103929	-73.798632
TAME	Colombia	6.4570940000000006	-71.745515
Tabio / Cundinamarca	Colombia	4.916962	-74.096358
Tamesis	Colombia	5.664999	-75.714701
Taraza	Colombia	7.5831909999999985	-75.39996599999998
Tarso	Colombia	5.864924999999999	-75.82240300000002
Tierralta	Colombia	8.171571	-76.062313
Titiribí	Colombia	6.06259	-75.79341
Tolu Viejo	Colombia	9.452849	-75.4391349
Tubará	Colombia	10.872762	-74.97735399999998
Tuchin	Colombia	9.18719	-75.55416
Turbaco-Bolivar	Colombia	10.334638	-75.412672
Turbana/Bolívar	Colombia	10.274742999999999	-75.441594
Turbo	Colombia	8.0951588	-76.7284559
Uramita	Colombia	6.8968050000000005	-76.17166499999998
Urrao	Colombia	6.313860999999998	-76.13181
Usaquén/Cundinamarca	Colombia	4.695457999999999	-74.031194
Valdivia	Colombia	7.29117	-75.39215
Valencia	Colombia	8.2567869	-76.147936
Valparaiso	Colombia	5.615156	-75.62527399999998
Vegachi	Colombia	6.772879	-74.796476
Venecia	Colombia	5.963962	-75.735417
Victoria	Colombia	5.317755	-74.91071099999998
Villapinzón-Cundinamarca	Colombia	5.215209	-73.59462490000001
Yacopi	Colombia	5.460014	-74.33852399999998
Yalí	Colombia	6.6751999999999985	-74.84210999999999
Yarumal	Colombia	6.961969	-75.4190689
Yolombó	Colombia	6.59995	-75.01478
Zaragoza	Colombia	7.486879999999998	-74.86725190000001
Zipa/Cundinamarca	Colombia	5.021476	-73.990955
Zipaquirá/Cundinamarca	Colombia	5.021476	-73.990955
Zona Suroeste	Colombia	38.8738632	-77.0219019
alejandria	Colombia	6.37488	-75.141637
cotorra	Colombia	9.039263	-75.790511
cáceres	Colombia	7.579028999999998	-75.34954499999998
envigado	Colombia	6.169610899999999	-75.58736360000002
turbo	Colombia	8.0951588	-76.7284559
Brazzaville	Congo	-4.2633597000000005	15.242885300000001
	Costa Rica	9.748917	-83.753428
Administracion de Gutierrez Brawn	Costa Rica	-999.0	-999.0
Administracion, San Vito, Coto Brus	Costa Rica	8.823495199999998	-82.97095340000001
Agua Buena,Coto Brus	Costa Rica	-999.0	-999.0
Agua caliente, pittier, Coto Bruis	Costa Rica	8.9596211	-82.9361551
Aguas Frías, Limón	Costa Rica	10.3701725	-83.6537815
Alajuela	Costa Rica	10.0159394	-84.21417009999998
Alajuela, El Cacao	Costa Rica	9.937522	-84.264839
Alajuela, San Rafael	Costa Rica	9.9691348	-84.21207
Alajuela, San Ramón	Costa Rica	10.0910284	-84.4703933
Alajuelita	Costa Rica	9.8992594	-84.10088429999998
Alpha, San Vito, Coto Brus	Costa Rica	-999.0	-999.0
Altamira, Biolley	Costa Rica	9.0099346	-83.01459770000001
Alto Los Vega de Cajón	Costa Rica	-999.0	-999.0
Arco Iris de Cajón	Costa Rica	9.323531800000001	-83.5765376
Bagaces, Guanacaste	Costa Rica	10.5388321	-85.23084140000002
Bambú, Talamanca, Limón	Costa Rica	-999.0	-999.0
Bello Oriente, Agua Buena, Coto Brus	Costa Rica	-999.0	-999.0
Bolas, Buenos Aires	Costa Rica	9.9326201	-84.0719667
Calle Blancos, San Jose	Costa Rica	9.9471209	-84.06695450000001
Calle Mora Arriba de Río Nuevo	Costa Rica	-999.0	-999.0
Calle Mora Arriba, Rio Nuevo	Costa Rica	-999.0	-999.0
Calle Mora de Río Nuevo	Costa Rica	9.4020176	-83.78082049999998
Canaan, Rivas	Costa Rica	9.4557141	-83.6062386
Cariari	Costa Rica	10.488088000000001	-83.6135572
Cariari, Pococí, Limón	Costa Rica	10.488088000000001	-83.6135572
Cartago	Costa Rica	9.8638091	-83.91619349999998
Cartago, La Unión, Tres Ríos	Costa Rica	9.9082735	-83.98522709999999
Cartago, Tejar, Asunción	Costa Rica	9.8622229	-83.9231712
Cartago, Tucurrique	Costa Rica	9.8533028	-83.72124190000001
Cartago, Turrialba, San Martín	Costa Rica	9.935411300000002	-83.6547918
Cataratas, Bribrí, Talamanca	Costa Rica	-999.0	-999.0
Cedral, Cajón	Costa Rica	9.332962400000001	-83.5709596
Chase, Talamanca, Limón	Costa Rica	9.6248077	-82.8527459
China Kicha	Costa Rica	9.183333	-83.5
Cipreses, Oreamuno, Cartago	Costa Rica	9.889582699999998	-83.8455365
Cobano, Puntarenas	Costa Rica	9.7110137	-85.1271907
Colinas de Pilas, Buenos Aires	Costa Rica	-999.0	-999.0
Colorado	Costa Rica	10.6918376	-83.7199136
Concepción, Daniel Flores	Costa Rica	9.2365486	-83.6587808
Concepción, Pilas, Buenos Aires	Costa Rica	-999.0	-999.0
Corredores	Costa Rica	8.551894599999999	-82.95015579999998
Coto Brus	Costa Rica	8.954044999999997	-83.07040400000001
Coto Bruss	Costa Rica	8.954044999999997	-83.07040400000001
Cristo Rey, Platanares	Costa Rica	-999.0	-999.0
Curridabat, San Jose	Costa Rica	9.910358500000001	-84.03260329999998
Desemparados	Costa Rica	9.8969706	-84.06167090000001
Dota, San José	Costa Rica	9.5586413	-83.91089680000002
EL ceibo	Costa Rica	10.2021723	-83.7789128
El Aguila de Pejibaye	Costa Rica	-999.0	-999.0
El Carmen de Rivas	Costa Rica	9.394667	-83.66411599999998
El Carmen, Biolley, Buenos Aires.	Costa Rica	-999.0	-999.0
El Carmen,C ajón	Costa Rica	9.290752900000001	-83.5823965
El Ceibo, San Vito, Coto Brus	Costa Rica	8.820113899999997	-82.970134
El Danto,San Vito	Costa Rica	8.838792199999999	-82.97770899999998
El Peje de Daniel Flores	Costa Rica	-999.0	-999.0
El Pilar de Cajón	Costa Rica	9.2843644	-83.6045293
El Progreso, Pejibaye	Costa Rica	-999.0	-999.0
El Socorro, Platanares	Costa Rica	9.210279	-83.662651
El Valle, Limoncito, Coto Brus	Costa Rica	-999.0	-999.0
El peje, Volcán, Buenos Aires, Puntarenas	Costa Rica	9.2134971	-83.4558093
Esparza, Puntarenas	Costa Rica	9.990691900000002	-84.667374
Fila Naranja	Costa Rica	-999.0	-999.0
Fila Naranjo, San Vito	Costa Rica	-999.0	-999.0
Fila Naranjo,Coto Bruss	Costa Rica	-999.0	-999.0
Fila Tigre,San Vito	Costa Rica	-999.0	-999.0
Garabito, Puntarenas	Costa Rica	9.6101105	-84.62205019999998
Gavilán Canta, Talamanca, Limón	Costa Rica	-999.0	-999.0
Guadalupe	Costa Rica	9.9482076	-84.04978129999998
Guadalupe, Pejibaye	Costa Rica	9.941739	-84.065101
Hatillo centro	Costa Rica	9.9163773	-84.09798579999998
Heredia	Costa Rica	9.9981413	-84.11976429999999
Heredia, La Asunción de Belén	Costa Rica	9.979535400000001	-84.16989079999998
Heredia, La Puebla	Costa Rica	9.9936635	-84.1026062
Horquetas, Heredia	Costa Rica	10.335285699999998	-83.9506104
La Bonita,  San Isidro	Costa Rica	9.3667493	-83.70595750000003
La Ceniza	Costa Rica	9.3174569	-83.695702
La Ese	Costa Rica	9.425146400000001	-83.7119431
La Lucha, Potrero Grande	Costa Rica	-999.0	-999.0
La Luchita, Potrero Grande	Costa Rica	-999.0	-999.0
La Palma de San Isidro	Costa Rica	9.351491000000001	-83.73150600000001
La Piedra de Rivas	Costa Rica	9.513838	-83.66931899999999
La Puna	Costa Rica	9.0344897	-83.07746970000001
La Rita, Limón	Costa Rica	10.2819142	-83.7862942
La Sierra, Platanares	Costa Rica	-999.0	-999.0
La Suiza, Daniel Flores	Costa Rica	-999.0	-999.0
La Suiza,Turrialba	Costa Rica	9.855403	-83.610896
Las Delicias de Pejibaye	Costa Rica	9.86397	-83.6281573
Las Lagunas de Daniel Flores	Costa Rica	9.3187338	-83.680669
Las Mesas de Pejibaye	Costa Rica	-999.0	-999.0
Las Vegas del Tortuguero, Limón	Costa Rica	-999.0	-999.0
Las mesas	Costa Rica	9.193833	-83.59034700000002
Limon Pococí Cariari, Semillero	Costa Rica	10.3881919	-83.7185635
Limon, Talamanca, Telire	Costa Rica	-999.0	-999.0
Limón	Costa Rica	9.9913106	-83.04150779999998
Limón, Limón, Limón	Costa Rica	9.9913106	-83.04150779999998
Limón, Limón, Matama, Bananito	Costa Rica	-999.0	-999.0
Limón, Limón, Valle La Estrella	Costa Rica	9.7604633	-83.0330291
Limón, Matina, Batán	Costa Rica	10.0845423	-83.3438408
Limón, Matina, Matina	Costa Rica	10.0770702	-83.29073389999998
Limón, Pococí, Cariari, Cuatro Esquinas	Costa Rica	10.4570668	-83.67074629999998
Limón, Pococí, Guápiles	Costa Rica	10.2133499	-83.78688709999999
Limón, Pococí, La Rita	Costa Rica	10.2819142	-83.7862942
Limón, Pococí, Roxana	Costa Rica	10.398632000000001	-83.6135572
Limón, Pococí, Roxana, Aguas Frías	Costa Rica	10.3701725	-83.6537815
Limón, Pococí, Roxana, Duacari	Costa Rica	-999.0	-999.0
Limón, Pococí, Roxana, La Curia	Costa Rica	10.353695	-83.687462
Limón, Pococí, Roxana, Llano Bonito	Costa Rica	10.385421699999998	-83.6510181
Limón, Pococí, Roxana, Maravilla	Costa Rica	10.4071464	-83.66384190000001
Limón, Siquirres, La Alegria	Costa Rica	10.096510499999999	-83.5065204
Limón, Siquirres, Pacuarito, Perlita	Costa Rica	-999.0	-999.0
Limón, Talamanca, Bratsi, Bambú	Costa Rica	-999.0	-999.0
Limón, Talamanca, Bratsi, Sepecue	Costa Rica	-999.0	-999.0
Limón, Talamanca, Bratsi, Shiroles	Costa Rica	-999.0	-999.0
Limón, Talamanca, Sixaola, Annia	Costa Rica	-999.0	-999.0
Limón,Pococí, Cariari	Costa Rica	10.488088000000001	-83.6135572
Limón,Talamanca, Bratsi, Chase	Costa Rica	9.6248077	-82.8527459
Los Angeles, Paramo	Costa Rica	9.512501	-83.794085
Los Reyes, Daniel Flores	Costa Rica	9.245366	-83.64208199999999
Lourdes de Platanares	Costa Rica	9.996982	-84.02176879999998
Manchuria,Limoncito, San Vito	Costa Rica	-999.0	-999.0
Mollejoncitos de Platanares	Costa Rica	9.2306612	-83.6375032
Mollejones de Platanares	Costa Rica	9.2306612	-83.6375032
Montes de Oca, San Pedro, Vargas Araya	Costa Rica	9.937530699999998	-84.0359071
Moravia	Costa Rica	10.010133300000001	-84.01145439999998
Morazán de San Isidro	Costa Rica	9.9989608	-84.41070079999999
Naranjo; Palmitos, Alajuela	Costa Rica	10.0939183	-84.4238316
Nicoya, Guanacaste	Costa Rica	10.1445678	-85.4530295
Oratorio de Platanares	Costa Rica	9.219451	-83.672539
Oratorio, Platanarares, Perez zeledon	Costa Rica	9.219451	-83.672539
Pacuar de Daniel Flores	Costa Rica	9.3291979	-83.67340490000001
Palmares de Daniel Flores	Costa Rica	9.321061	-83.6651333
Palmira	Costa Rica	10.5143198	-85.5727878
Paraiso, Cartago	Costa Rica	9.839214	-83.86640759999999
Paso Canoas	Costa Rica	8.5363323	-82.84521459999998
Paso Canoas, Puntarenas	Costa Rica	8.5363323	-82.84521459999998
Paso Real	Costa Rica	9.0100578	-83.2278475
Pedregoso de San Isidro	Costa Rica	9.3759807	-83.7188115
Pilón, Changuena	Costa Rica	8.9047845	-83.17427909999998
Platanares, Buenos Aires.	Costa Rica	9.229569900000001	-83.64398709999998
Platanillo de Barú	Costa Rica	9.279967800000001	-83.85657990000001
Poas, Carrillos	Costa Rica	10.0341266	-84.26738509999998
Poas, Chilamate	Costa Rica	10.0563216	-84.2621192
Pococi, Limon	Costa Rica	10.423087800000001	-83.7199136
Pueblo Nuevo	Costa Rica	9.9776601	-84.14219449999999
Pueblo Nuevo de Cajón	Costa Rica	9.3013034	-83.5726712
Pueblo Nuevo de Pilas	Costa Rica	-999.0	-999.0
Pueblo Nuevo, Potrero Grande	Costa Rica	-999.0	-999.0
Pueblo Nuevo, Rivas	Costa Rica	9.4401924	-83.6564813
Puntarenas	Costa Rica	9.9778439	-84.82942109999998
Puntarenas, 20 de Noviembre	Costa Rica	9.9778439	-84.82942109999998
Puntarenas, Barranca	Costa Rica	10.010728599999998	-84.7054306
Puntarenas, Bellavista	Costa Rica	8.6397464	-83.16557009999998
Puntarenas, Chacarita	Costa Rica	9.9866822	-84.7707223
Puntarenas, Fray Casiano	Costa Rica	9.987348	-84.76876469999998
Puntarenas, Isla Chira	Costa Rica	10.101291900000001	-85.1583064
Pérez Zeledón	Costa Rica	9.35473	-83.63484299999998
Quebrada Honda de Daniel Flores	Costa Rica	9.296996	-83.66340600000001
Quebradas- San Isidro	Costa Rica	9.4371091	-83.6899816
Repunta de Daniel Flores	Costa Rica	9.303543	-83.65387700000001
Rivas de Rivas	Costa Rica	9.4648291	-83.6135572
Roble de Gutierrez Brawn	Costa Rica	8.903915999999997	-82.8887683
Roble de sabalito, Costa Rica	Costa Rica	-999.0	-999.0
Roble,Coto Brus	Costa Rica	-999.0	-999.0
San Antonio, Pejibaye	Costa Rica	-999.0	-999.0
San Carlos de Platanares	Costa Rica	9.1380317	-83.3107911
San Carlos, La Amistad	Costa Rica	10.470827	-84.64685999999998
San Carlos, Pital	Costa Rica	10.453118400000001	-84.27791549999998
San Carlos, Platanares	Costa Rica	9.1380317	-83.3107911
San Francisco de Cajón	Costa Rica	9.3216052	-83.6006731
San Gerardo de Rivas	Costa Rica	9.464616	-83.601875
San Ignacio de Cajón	Costa Rica	9.290112	-83.583046
San Isidro	Costa Rica	9.3660235	-83.69611970000001
San Isidro, El Guarco, Cartago	Costa Rica	9.8285009	-83.96119639999998
San Isidro, Perez Zeledon	Costa Rica	9.3660235	-83.69611970000001
San José	Costa Rica	9.9280694	-84.09072459999999
San José de Rivas	Costa Rica	9.4648291	-83.6135572
San José, Rivas	Costa Rica	9.4648291	-83.6135572
San Júan de Dios de Barú	Costa Rica	-999.0	-999.0
San Luis, General Viejo	Costa Rica	9.3641973	-83.69413050000001
San Martin de Rivas	Costa Rica	9.4403729	-83.657035
San Martín,Pejibaye	Costa Rica	-999.0	-999.0
San Miguel, Pejibaye	Costa Rica	-999.0	-999.0
San Nicolas, Loyola, Cartago	Costa Rica	9.882085300000002	-83.92810920000001
San Pedrito de Cajon	Costa Rica	9.3126322	-83.56671630000002
San Pedro de Poas, Alajuela	Costa Rica	10.078339199999998	-84.24631880000003
San Rafael Abajo	Costa Rica	9.8959752	-84.08412270000001
San Rafael de Alajuela	Costa Rica	9.9691348	-84.21207
San Rafael de Brunka	Costa Rica	9.9984961	-84.1085714
San Rafael, Oreamuno, Cartago	Costa Rica	9.9069966	-83.97606359999997
San Rafael, Platanares	Costa Rica	9.206837	-83.64149499999998
San Ramón	Costa Rica	10.0910284	-84.4703933
San Ramón de Coto Bruss	Costa Rica	-999.0	-999.0
San Ramón, Coto Bruss	Costa Rica	-999.0	-999.0
San Ramón,San Vito	Costa Rica	8.729763499999999	-83.04160949999998
San Vito	Costa Rica	8.82288	-82.9689738
Santa Ana	Costa Rica	9.9268984	-84.183075
Santa Elena	Costa Rica	10.31426	-84.82502
Santa Elena de General Viejo	Costa Rica	-999.0	-999.0
Santa Lucia, Pejibaye	Costa Rica	-999.0	-999.0
Santa Marta de Cajón	Costa Rica	-999.0	-999.0
Santa Marta,Coto Brus	Costa Rica	-999.0	-999.0
Santa Marta,San Vito,Coto Bruss	Costa Rica	-999.0	-999.0
Santa María de Cajón	Costa Rica	9.3079184	-83.5806692
Santa Rosa, Brunka	Costa Rica	9.9984961	-84.1085714
Santa Teresa de Cajón	Costa Rica	9.3327525	-83.5785885
Sarapiqui, Heredia	Costa Rica	10.473523	-84.01674229999998
Savegre de Río Nuevo	Costa Rica	9.432507199999998	-83.8416142
Shiroles, Limón	Costa Rica	9.586568	-82.95680999999998
Sinaí de San Isidro	Costa Rica	9.3709799	-83.6946703
Siquirres, Limón	Costa Rica	10.098138800000001	-83.50968590000001
Suerres, Jimenez, Pococí	Costa Rica	10.188862	-83.75349399999998
Suretka, Bratsi, Talamanca	Costa Rica	-999.0	-999.0
Talamanca, Bratsi, Akberie	Costa Rica	-999.0	-999.0
Taras, Cartago	Costa Rica	9.879496500000002	-83.93869910000002
Tejar, El Guarco, Cartago	Costa Rica	9.844883900000001	-83.9453168
Tierra Blanca, Cartago	Costa Rica	9.9161836	-83.89235500000001
Tirrá, Rivas	Costa Rica	9.4396679	-83.66689269999998
Tobosí, El Guarco, Cartago	Costa Rica	9.8449899	-83.984093
Tres Rios, San Vito	Costa Rica	8.8125733	-82.9669579
Turrialba	Costa Rica	9.9067054	-83.6800512
Turrialba, Cartago.	Costa Rica	9.9067054	-83.6800512
Turrúcares, Alajuela	Costa Rica	9.9570664	-84.3200184
Valencia, Páramo	Costa Rica	9.4514133	-83.72837940000002
Valle del Guabo, Baru, Pérez Zeledón	Costa Rica	9.300145800000001	-83.86391750000001
Veracuz de Pejibaye	Costa Rica	-999.0	-999.0
Villa Hermosa de Buenos Aires	Costa Rica	10.6418535	-85.4427234
Zapote de Pejibaye	Costa Rica	9.918163999999999	-84.05462399999998
administracion,Coto Brus	Costa Rica	-999.0	-999.0
la luchita	Costa Rica	9.088394099999999	-83.11865519999998
oficina- san antonio Sabalito	Costa Rica	-999.0	-999.0
san agustin, san isidro	Costa Rica	9.2769021	-83.7153348
Kolia	Cote D'Ivoire	9.7651875	-6.4636641
	Dominican Republic	18.735692999999998	-70.162651
AZUA	Dominican Republic	18.4531742	-70.73468869999998
BARAHONA	Dominican Republic	18.2120807	-71.10240759999998
El Seibo	Dominican Republic	18.765303600000003	-69.0389048
El Seybo	Dominican Republic	18.765849600000003	-69.04066800000001
Espaillat	Dominican Republic	19.6277658	-70.2786775
HUIGUEY	Dominican Republic	18.614983499999997	-68.71401970000001
Hato Mayor	Dominican Republic	18.7635428	-69.25497359999999
La Altagracia	Dominican Republic	18.5850236	-68.62010719999999
La Romana	Dominican Republic	18.4338645	-68.9658817
La Vega	Dominican Republic	19.2152609	-70.5205436
Los Alcarrizos	Dominican Republic	18.5241872	-70.02054040000002
MOCA	Dominican Republic	19.3892489	-70.52351850000001
Monseñor Nouel	Dominican Republic	18.921523399999998	-70.3836815
Monte Plata	Dominican Republic	18.806949600000003	-69.7852843
NEYBA	Dominican Republic	18.486263	-71.41509359999998
Puerto Plata	Dominican Republic	19.780768600000002	-70.68710909999999
SALCEDO	Dominican Republic	19.3780173	-70.4223635
Samaná	Dominican Republic	19.2080704	-69.33245179999999
San Cristobal	Dominican Republic	18.4180414	-70.1065849
San Francisco de Macoris	Dominican Republic	19.305026100000003	-70.25273790000001
San Juan, Vallejuelo	Dominican Republic	18.653339600000002	-71.33344749999998
San Pedro de Macorix	Dominican Republic	18.4685065	-69.2973372
San Pedro de Macorís	Dominican Republic	18.4720698	-69.2996732
Santiago	Dominican Republic	19.4791963	-70.6930568
Santo Domingo	Dominican Republic	18.4860575	-69.93121169999999
Santo Domingo Norte	Dominican Republic	18.5967399	-69.90738879999999
VILLA TAPIA	Dominican Republic	19.2983336	-70.4223635
Yamasa	Dominican Republic	18.772746100000003	-70.02500649999999
	Ecuador	-1.8312389999999998	-78.18340599999998
24 de Mayo	Ecuador	-0.1754459	-78.47128719999998
Abdón Calderón	Ecuador	-2.8970990000000003	-79.615211
Ajumbuela	Ecuador	-999.0	-999.0
Alto Tambo	Ecuador	0.90283	-78.546249
Ambuqui	Ecuador	0.44732879999999997	-78.0052678
Atuntaqui	Ecuador	0.33238520000000005	-78.2162833
Azaya	Ecuador	0.36854840000000005	-78.13007420000001
Azogues	Ecuador	-2.7389977	-78.84581349999998
BORBON	Ecuador	1.089202	-78.98996
Bahia de Caraquez	Ecuador	-0.6186619000000001	-80.4273644
Bolivar	Ecuador	-1.7095828000000002	-79.0450429
Buenos Aires	Ecuador	-34.6006049	-58.40662729999999
Cahuasqui	Ecuador	0.516667	-78.233333
Calceta	Ecuador	-0.8406657999999999	-80.1596041
Calderon	Ecuador	-0.0960488	-78.42403279999998
Carabuela	Ecuador	0.27140970000000003	-78.25309659999998
Carmen	Ecuador	-0.2714362	-79.46476329999999
Cayambe	Ecuador	0.0319573	-78.15074229999998
Chachimbiro	Ecuador	0.4679999999999999	-78.28699999999998
Charapoto	Ecuador	-0.8379605999999999	-80.48687729999999
Chillanes	Ecuador	-1.9436802	-79.0659179
Chimbo	Ecuador	-0.285371	-78.5233353
Chinambi	Ecuador	0.7709788999999999	-78.2545684
Chiriyacu	Ecuador	-0.2544502	-78.50644729999998
Chota	Ecuador	-0.2388184	-78.51143540000001
Cojimies	Ecuador	0.3639671	-80.0374246
Collapi	Ecuador	-999.0	-999.0
Colonia	Ecuador	-0.1806532	-78.4678382
Cotacachi	Ecuador	0.3071217	-78.26470040000001
Cristal	Ecuador	-4.116667	-79.2
Crucita	Ecuador	-0.8627452999999999	-80.5299541
Cuambo	Ecuador	-1.7335846999999998	-78.5944718
Cuenca	Ecuador	-2.9001285	-79.00589649999998
ESMERALDAS	Ecuador	0.9681789000000001	-79.6517202
Echeandia	Ecuador	-1.43232	-79.27918000000001
El Carmen	Ecuador	-0.2714362	-79.46476329999999
El Hato	Ecuador	-3.2994987	-79.1064825
El Milagro	Ecuador	-2.1387682	-79.59405439999998
El Remolino	Ecuador	0.4000402	-76.2008328
Gonzáles Suarez	Ecuador	-0.197548	-78.4801671
Guadual	Ecuador	0.7999999999999999	-79.16666699999998
Gualaceo	Ecuador	-2.8863849999999998	-78.7759559
Guaniguela	Ecuador	-999.0	-999.0
Guaranda	Ecuador	-1.5904721000000002	-78.99951539999998
Huaca	Ecuador	0.6305476999999999	-77.7266088
Ibarra	Ecuador	0.3391763	-78.12223359999999
Imbaya	Ecuador	0.3646709	-78.15290159999998
Jaramijo	Ecuador	-0.9560251	-80.6384944
Jipijapa	Ecuador	-1.3525694	-80.5827272
Julio Andrade	Ecuador	0.6629558999999999	-77.71516159999999
Junin	Ecuador	-0.9277434000000001	-80.20703280000002
LA TOLA	Ecuador	-0.22570929999999997	-78.50502689999998
LAGARTO	Ecuador	1.0431983	-79.2803344
LIMONES - TELEMBI	Ecuador	-999.0	-999.0
La Carolina	Ecuador	-0.1854961	-78.4837189
La Esperanza	Ecuador	0.304846	-78.12309300000003
La Florida	Ecuador	-0.3367987	-78.5341407
La Loma	Ecuador	-3.204746	-79.63995299999998
Las Peñas	Ecuador	-2.1821129	-79.87553359999998
Latacunga	Ecuador	-0.9315559999999999	-78.60584999999998
Limonal	Ecuador	-1.8610706000000001	-79.97649899999998
Lita	Ecuador	0.874452	-78.467812
Los Bancos	Ecuador	0.0251731	-78.8920444
Luz de America	Ecuador	-0.40650729999999996	-79.3028933
MULALO	Ecuador	-0.7779570000000001	-78.57354699999998
Machalilla	Ecuador	-1.4760749	-80.76439520000001
Manta	Ecuador	-0.9676533000000002	-80.7089101
Marianita de Caliche	Ecuador	-999.0	-999.0
Mascarilla	Ecuador	0.4833329999999999	-78.06666700000001
Mira	Ecuador	0.5502201999999999	-78.0409416
Montalvo	Ecuador	-1.7879521	-79.2873953
Montecristi	Ecuador	-1.0469378	-80.6576623
Nabón	Ecuador	-3.3365341	-79.0630932
Natabuela	Ecuador	0.3402582	-78.1822712
Olmedo	Ecuador	-1.396455	-80.206947
Otavalo	Ecuador	0.23430050000000002	-78.2610672
Pablo Arenas	Ecuador	-1.2610916	-78.62137750000001
Pajan	Ecuador	-1.552242	-80.4270885
Parambas	Ecuador	0.8030120000000001	-78.31531
Paute	Ecuador	-2.7957205000000003	-78.7674562
Pedernales	Ecuador	0.07311809999999999	-80.0513928
Pichincha	Ecuador	-0.14648470000000002	-78.4751945
Pijal	Ecuador	0.1726903	-78.19206640000002
Portoviejo	Ecuador	-1.0547229999999999	-80.4524903
Puerto López	Ecuador	-1.5539322	-80.80455680000001
Puerto Quito	Ecuador	0.116667	-79.266667
Pugara	Ecuador	-3.2199621	-79.4700934
Pujilí	Ecuador	-0.9583345	-78.69659720000001
Pusir	Ecuador	-0.2693978	-78.5293185
Puyo	Ecuador	-1.4923925	-78.00241340000001
Quito	Ecuador	-0.1806532	-78.4678382
RIO VERDE	Ecuador	1.059707	-79.403313
Remolino	Ecuador	0.4000402	-76.2008328
Riochico	Ecuador	-0.9954754	-80.41735140000002
Rocafuerte	Ecuador	-0.9237111	-80.45212159999998
Sachapamba	Ecuador	-0.14879460000000003	-78.50644729999998
San Antonio	Ecuador	0.0045685000000000005	-78.44677449999998
San Clemente	Ecuador	-0.7575506999999999	-80.50957740000001
San Francisco	Ecuador	-0.19689	-78.4357443
San Gabriel	Ecuador	0.5948949	-77.82815140000001
San Geronimo	Ecuador	-1.826395	-80.36036700000001
San Jacinto	Ecuador	-0.7828480999999999	-80.5132818
San Javier	Ecuador	-0.1999246	-78.48412569999998
San Lorenzo	Ecuador	1.2694769	-78.84392679999998
San Miguel	Ecuador	-1.7171101000000002	-79.03625439999998
